Gene,Gene name,Cell line,TPM,pTPM,nTPM
ENSG00000180535,BHLHA15,U2OS,0.7,0.8,0.6
ENSG00000180537,RNF182,U2OS,4.6,5.7,4.4
ENSG00000180549,FUT7,U2OS,0.0,0.0,0.0
ENSG00000180613,GSX2,U2OS,0.1,0.1,0.0
ENSG00000180628,PCGF5,U2OS,10.6,13.2,10.2
ENSG00000180667,YOD1,U2OS,11.9,14.8,11.4
ENSG00000180720,CHRM4,U2OS,3.3,4.2,3.2
ENSG00000180758,GPR157,U2OS,2.7,3.3,2.5
ENSG00000180767,CHST13,U2OS,0.0,0.0,0.0
ENSG00000180772,AGTR2,U2OS,0.0,0.0,0.0
ENSG00000180773,SLC36A4,U2OS,13.3,16.6,12.8
ENSG00000180801,ARSJ,U2OS,9.7,12.2,9.3
ENSG00000180806,HOXC9,U2OS,10.2,12.8,9.8
ENSG00000180815,MAP3K15,U2OS,0.0,0.0,0.0
ENSG00000180817,PPA1,U2OS,259.3,323.1,249.2
ENSG00000180818,HOXC10,U2OS,9.8,12.2,9.4
ENSG00000180828,BHLHE22,U2OS,0.0,0.0,0.0
ENSG00000180871,CXCR2,U2OS,0.1,0.1,0.1
ENSG00000180914,OXTR,U2OS,1.9,2.4,1.8
ENSG00000180929,GPR62,U2OS,0.3,0.4,0.3
ENSG00000181019,NQO1,U2OS,143.1,178.2,137.0
ENSG00000181045,SLC26A11,U2OS,7.1,8.8,6.8
ENSG00000181072,CHRM2,U2OS,0.0,0.0,0.0
ENSG00000181085,MAPK15,U2OS,0.2,0.2,0.2
ENSG00000181090,EHMT1,U2OS,31.9,39.8,30.5
ENSG00000181104,F2R,U2OS,35.3,44.1,33.5
ENSG00000181191,PJA1,U2OS,23.7,29.6,22.7
ENSG00000181220,ZNF746,U2OS,2.9,3.6,2.8
ENSG00000181222,POLR2A,U2OS,0.4,0.5,0.4
ENSG00000181322,NME9,U2OS,0.3,0.4,0.3
ENSG00000181374,CCL13,U2OS,0.0,0.0,0.0
ENSG00000181396,OGFOD3,U2OS,31.8,39.7,30.4
ENSG00000181409,AATK,U2OS,0.8,1.1,0.8
ENSG00000181418,DDN,U2OS,0.6,0.7,0.5
ENSG00000181467,RAP2B,U2OS,13.2,16.5,12.6
ENSG00000181472,ZBTB2,U2OS,22.1,27.5,21.4
ENSG00000181481,RNF135,U2OS,4.4,5.5,4.2
ENSG00000181523,SGSH,U2OS,6.0,7.4,5.7
ENSG00000181588,MEX3D,U2OS,25.7,32.0,24.7
ENSG00000181619,GPR135,U2OS,1.2,1.6,1.2
ENSG00000181690,PLAG1,U2OS,4.5,5.6,4.3
ENSG00000181773,GPR3,U2OS,6.2,7.7,6.0
ENSG00000181790,ADGRB1,U2OS,12.3,15.4,11.8
ENSG00000181804,SLC9A9,U2OS,0.5,0.7,0.5
ENSG00000181827,RFX7,U2OS,10.7,13.4,10.3
ENSG00000181830,SLC35C1,U2OS,14.4,18.0,13.8
ENSG00000181852,RNF41,U2OS,34.0,42.4,32.5
ENSG00000181856,SLC2A4,U2OS,0.4,0.5,0.4
ENSG00000181929,PRKAG1,U2OS,54.2,67.6,52.0
ENSG00000181965,NEUROG1,U2OS,0.0,0.0,0.0
ENSG00000182022,CHST15,U2OS,0.2,0.2,0.2
ENSG00000182050,MGAT4C,U2OS,0.1,0.1,0.1
ENSG00000182053,TRIM49B,U2OS,0.4,0.6,0.4
ENSG00000182054,IDH2,U2OS,28.7,35.9,27.3
ENSG00000182158,CREB3L2,U2OS,9.0,11.3,8.6
ENSG00000182168,UNC5C,U2OS,1.6,2.0,1.5
ENSG00000182179,UBA7,U2OS,1.2,1.5,1.1
ENSG00000182185,RAD51B,U2OS,11.5,14.4,11.1
ENSG00000182197,EXT1,U2OS,23.2,28.8,22.3
ENSG00000182199,SHMT2,U2OS,139.1,173.2,133.3
ENSG00000182240,BACE2,U2OS,4.3,5.3,4.1
ENSG00000182247,UBE2E2,U2OS,26.2,32.7,25.4
ENSG00000182255,KCNA4,U2OS,0.1,0.2,0.1
ENSG00000182256,GABRG3,U2OS,2.6,3.2,2.5
ENSG00000182261,NLRP10,U2OS,0.6,0.8,0.6
ENSG00000182272,B4GALNT4,U2OS,14.8,18.5,14.1
ENSG00000182324,KCNJ14,U2OS,2.3,2.9,2.2
ENSG00000182325,FBXL6,U2OS,7.8,9.7,7.5
ENSG00000182333,LIPF,U2OS,1.2,1.5,1.1
ENSG00000182389,CACNB4,U2OS,1.8,2.2,1.7
ENSG00000182450,KCNK4,U2OS,0.0,0.0,0.0
ENSG00000182463,TSHZ2,U2OS,3.5,4.4,3.3
ENSG00000182472,CAPN12,U2OS,0.1,0.1,0.1
ENSG00000182481,KPNA2,U2OS,471.1,586.7,451.7
ENSG00000182541,LIMK2,U2OS,28.1,35.1,27.0
ENSG00000182551,ADI1,U2OS,29.9,37.3,28.8
ENSG00000182568,SATB1,U2OS,8.2,10.3,7.9
ENSG00000182580,EPHB3,U2OS,6.1,7.6,5.8
ENSG00000182601,HS3ST4,U2OS,0.2,0.3,0.2
ENSG00000182621,PLCB1,U2OS,6.6,8.2,6.3
ENSG00000182631,RXFP3,U2OS,0.0,0.0,0.0
ENSG00000182670,TTC3,U2OS,17.2,21.5,16.4
ENSG00000182674,KCNB2,U2OS,0.3,0.4,0.3
ENSG00000182687,GALR2,U2OS,0.3,0.3,0.3
ENSG00000182732,RGS6,U2OS,0.0,0.0,0.0
ENSG00000182742,HOXB4,U2OS,0.4,0.5,0.4
ENSG00000182752,PAPPA,U2OS,1.7,2.1,1.6
ENSG00000182759,MAFA,U2OS,1.7,2.1,1.6
ENSG00000182771,GRID1,U2OS,0.6,0.8,0.6
ENSG00000182793,GSTA5,U2OS,0.0,0.0,0.0
ENSG00000182810,DDX28,U2OS,6.0,7.4,5.7
ENSG00000182858,ALG12,U2OS,8.4,10.5,8.1
ENSG00000182866,LCK,U2OS,2.4,3.0,2.3
ENSG00000182870,GALNT9,U2OS,0.4,0.5,0.4
ENSG00000182901,RGS7,U2OS,4.2,5.2,4.0
ENSG00000182934,SRPRA,U2OS,62.9,78.3,60.2
ENSG00000182944,EWSR1,U2OS,210.7,262.8,202.5
ENSG00000182963,GJC1,U2OS,37.9,47.3,36.4
ENSG00000182968,SOX1,U2OS,0.0,0.0,0.0
ENSG00000182979,MTA1,U2OS,18.3,22.8,17.6
ENSG00000183010,PYCR1,U2OS,207.0,258.1,198.1
ENSG00000183023,SLC8A1,U2OS,0.2,0.3,0.2
ENSG00000183044,ABAT,U2OS,6.8,8.5,6.5
ENSG00000183048,SLC25A10,U2OS,67.6,84.3,64.5
ENSG00000183072,NKX2-5,U2OS,20.7,25.7,20.1
ENSG00000183077,AFMID,U2OS,21.2,26.5,20.4
ENSG00000183092,BEGAIN,U2OS,3.8,4.8,3.6
ENSG00000183134,PTGDR2,U2OS,0.1,0.2,0.1
ENSG00000183150,GPR19,U2OS,9.7,12.2,9.3
ENSG00000183185,GABRR3,U2OS,0.0,0.0,0.0
ENSG00000183196,CHST6,U2OS,6.5,8.1,6.1
ENSG00000183207,RUVBL2,U2OS,131.9,164.3,126.6
ENSG00000183258,DDX41,U2OS,38.4,47.8,37.2
ENSG00000183337,BCOR,U2OS,19.0,23.7,18.1
ENSG00000183340,JRKL,U2OS,9.0,11.2,8.6
ENSG00000183378,OVCH2,U2OS,0.0,0.0,0.0
ENSG00000183421,RIPK4,U2OS,0.1,0.2,0.1
ENSG00000183434,TFDP3,U2OS,0.0,0.0,0.0
ENSG00000183454,GRIN2A,U2OS,0.4,0.5,0.4
ENSG00000183475,ASB7,U2OS,9.3,11.5,8.9
ENSG00000183484,GPR132,U2OS,0.1,0.1,0.1
ENSG00000183486,MX2,U2OS,0.0,0.0,0.0
ENSG00000183496,MEX3B,U2OS,12.2,15.2,11.6
ENSG00000183569,SERHL2,U2OS,0.5,0.7,0.5
ENSG00000183605,SFXN4,U2OS,17.8,22.2,17.1
ENSG00000183648,NDUFB1,U2OS,220.1,274.8,211.7
ENSG00000183684,ALYREF,U2OS,238.8,297.1,230.7
ENSG00000183695,MRGPRX2,U2OS,0.0,0.0,0.0
ENSG00000183696,UPP1,U2OS,18.1,22.5,17.3
ENSG00000183718,TRIM52,U2OS,6.3,7.9,6.0
ENSG00000183733,FIGLA,U2OS,0.0,0.0,0.0
ENSG00000183742,MACC1,U2OS,0.3,0.4,0.3
ENSG00000183760,ACP7,U2OS,1.3,1.7,1.3
ENSG00000183763,TRAIP,U2OS,21.5,26.8,20.5
ENSG00000183770,FOXL2,U2OS,0.0,0.0,0.0
ENSG00000183773,AIFM3,U2OS,0.0,0.0,0.0
ENSG00000183785,TUBA8,U2OS,1.3,1.6,1.2
ENSG00000183828,NUDT14,U2OS,8.2,10.3,7.8
ENSG00000183862,CNGA2,U2OS,0.0,0.0,0.0
ENSG00000183873,SCN5A,U2OS,5.8,7.3,5.5
ENSG00000183876,ARSI,U2OS,10.8,13.4,10.2
ENSG00000183908,LRRC55,U2OS,0.0,0.0,0.0
ENSG00000183955,KMT5A,U2OS,25.1,31.3,24.1
ENSG00000183960,KCNH8,U2OS,0.2,0.2,0.2
ENSG00000183977,PP2D1,U2OS,0.0,0.0,0.0
ENSG00000184005,ST6GALNAC3,U2OS,2.7,3.4,2.6
ENSG00000184007,PTP4A2,U2OS,167.7,208.4,161.8
ENSG00000184012,TMPRSS2,U2OS,0.8,1.0,0.7
ENSG00000184014,DENND5A,U2OS,34.6,43.1,33.2
ENSG00000184047,DIABLO,U2OS,52.9,65.9,50.7
ENSG00000184058,TBX1,U2OS,0.4,0.6,0.4
ENSG00000184108,TRIML1,U2OS,0.0,0.0,0.0
ENSG00000184156,KCNQ3,U2OS,3.3,4.1,3.1
ENSG00000184160,ADRA2C,U2OS,4.5,5.6,4.3
ENSG00000184185,KCNJ12,U2OS,0.2,0.3,0.2
ENSG00000184194,GPR173,U2OS,9.1,11.4,8.7
ENSG00000184203,PPP1R2,U2OS,18.6,23.2,17.9
ENSG00000184207,PGP,U2OS,20.8,25.9,20.0
ENSG00000184216,IRAK1,U2OS,177.9,221.5,171.2
ENSG00000184227,ACOT1,U2OS,7.4,9.2,7.1
ENSG00000184254,ALDH1A3,U2OS,1.1,1.4,1.1
ENSG00000184261,KCNK12,U2OS,0.1,0.1,0.1
ENSG00000184271,POU6F1,U2OS,0.8,1.0,0.8
ENSG00000184302,SIX6,U2OS,0.1,0.2,0.1
ENSG00000184304,PRKD1,U2OS,6.3,7.9,6.0
ENSG00000184343,SRPK3,U2OS,5.3,6.6,5.0
ENSG00000184349,EFNA5,U2OS,3.7,4.6,3.5
ENSG00000184350,MRGPRE,U2OS,0.0,0.0,0.0
ENSG00000184371,CSF1,U2OS,8.8,10.9,8.4
ENSG00000184381,PLA2G6,U2OS,6.1,7.6,5.7
ENSG00000184389,A3GALT2,U2OS,0.0,0.0,0.0
ENSG00000184428,TOP1MT,U2OS,58.1,72.5,55.7
ENSG00000184451,CCR10,U2OS,0.8,1.0,0.8
ENSG00000184481,FOXO4,U2OS,2.7,3.4,2.6
ENSG00000184492,FOXD4L1,U2OS,0.4,0.5,0.4
ENSG00000184500,PROS1,U2OS,2.2,2.8,2.1
ENSG00000184517,ZFP1,U2OS,7.2,9.0,6.9
ENSG00000184557,SOCS3,U2OS,21.1,26.4,20.1
ENSG00000184574,LPAR5,U2OS,4.7,5.9,4.5
ENSG00000184588,PDE4B,U2OS,2.4,3.0,2.3
ENSG00000184634,MED12,U2OS,22.6,28.3,21.6
ENSG00000184635,ZNF93,U2OS,0.7,0.9,0.7
ENSG00000184647,PRSS55,U2OS,0.0,0.0,0.0
ENSG00000184708,EIF4ENIF1,U2OS,18.5,23.1,17.8
ENSG00000184709,LRRC26,U2OS,0.1,0.2,0.1
ENSG00000184752,NDUFA12,U2OS,125.5,156.3,120.9
ENSG00000184787,UBE2G2,U2OS,15.9,19.8,15.4
ENSG00000184860,SDR42E1,U2OS,4.8,5.9,4.5
ENSG00000184908,CLCNKB,U2OS,0.0,0.0,0.0
ENSG00000184925,LCN12,U2OS,0.0,0.0,0.0
ENSG00000184937,WT1,U2OS,2.3,2.8,2.2
ENSG00000184939,ZFP90,U2OS,8.1,10.1,7.7
ENSG00000184945,AQP12A,U2OS,0.0,0.0,0.0
ENSG00000184979,USP18,U2OS,3.7,4.6,3.5
ENSG00000184983,NDUFA6,U2OS,93.1,115.7,90.0
ENSG00000184984,CHRM5,U2OS,0.3,0.4,0.3
ENSG00000184990,SIVA1,U2OS,99.8,124.4,95.9
ENSG00000185000,DGAT1,U2OS,5.6,7.0,5.4
ENSG00000185010,F8,U2OS,5.8,7.2,5.6
ENSG00000185013,NT5C1B,U2OS,0.3,0.4,0.3
ENSG00000185019,UBOX5,U2OS,3.0,3.7,2.9
ENSG00000185022,MAFF,U2OS,13.1,16.3,12.8
ENSG00000185024,BRF1,U2OS,10.1,12.6,9.6
ENSG00000185043,CIB1,U2OS,70.9,88.3,68.1
ENSG00000185052,SLC24A3,U2OS,0.2,0.2,0.1
ENSG00000185122,HSF1,U2OS,56.7,70.6,54.6
ENSG00000185129,PURA,U2OS,17.8,22.2,17.3
ENSG00000185155,MIXL1,U2OS,0.0,0.0,0.0
ENSG00000185163,DDX51,U2OS,4.7,5.9,4.5
ENSG00000185198,PRSS57,U2OS,0.1,0.1,0.1
ENSG00000185236,RAB11B,U2OS,93.2,116.2,89.2
ENSG00000185272,RBM11,U2OS,0.6,0.7,0.5
ENSG00000185313,SCN10A,U2OS,0.0,0.0,0.0
ENSG00000185338,SOCS1,U2OS,8.2,10.2,7.8
ENSG00000185339,TCN2,U2OS,3.7,4.7,3.6
ENSG00000185379,RAD51D,U2OS,9.0,11.2,8.6
ENSG00000185386,MAPK11,U2OS,18.0,22.4,17.2
ENSG00000185420,SMYD3,U2OS,11.6,14.5,11.1
ENSG00000185436,IFNLR1,U2OS,3.2,4.1,3.1
ENSG00000185437,SH3BGR,U2OS,0.6,0.8,0.6
ENSG00000185483,ROR1,U2OS,8.8,11.0,8.3
ENSG00000185499,MUC1,U2OS,6.9,8.6,6.6
ENSG00000185507,IRF7,U2OS,0.0,0.0,0.0
ENSG00000185515,BRCC3,U2OS,30.0,37.4,28.8
ENSG00000185518,SV2B,U2OS,0.0,0.0,0.0
ENSG00000185551,NR2F2,U2OS,35.3,43.9,34.0
ENSG00000185585,OLFML2A,U2OS,7.8,9.7,7.4
ENSG00000185591,SP1,U2OS,32.9,41.0,31.4
ENSG00000185610,DBX2,U2OS,0.0,0.0,0.0
ENSG00000185619,PCGF3,U2OS,19.6,24.5,18.8
ENSG00000185621,LMLN,U2OS,1.0,1.2,0.9
ENSG00000185624,P4HB,U2OS,518.0,645.7,495.1
ENSG00000185630,PBX1,U2OS,10.6,13.2,10.0
ENSG00000185633,NDUFA4L2,U2OS,0.1,0.2,0.1
ENSG00000185650,ZFP36L1,U2OS,136.4,170.2,130.8
ENSG00000185651,UBE2L3,U2OS,101.8,126.8,98.0
ENSG00000185652,NTF3,U2OS,3.5,4.4,3.4
ENSG00000185658,BRWD1,U2OS,5.0,6.2,4.8
ENSG00000185664,PMEL,U2OS,4.3,5.3,4.3
ENSG00000185668,POU3F1,U2OS,0.0,0.0,0.0
ENSG00000185669,SNAI3,U2OS,1.3,1.7,1.3
ENSG00000185674,LYG2,U2OS,0.8,1.0,0.8
ENSG00000185697,MYBL1,U2OS,9.5,11.8,9.2
ENSG00000185721,DRG1,U2OS,68.6,85.5,66.0
ENSG00000185760,KCNQ5,U2OS,6.2,7.7,6.0
ENSG00000185792,NLRP9,U2OS,0.0,0.0,0.0
ENSG00000185811,IKZF1,U2OS,1.2,1.5,1.2
ENSG00000185813,PCYT2,U2OS,22.7,28.4,21.7
ENSG00000185818,NAT8L,U2OS,2.7,3.4,2.6
ENSG00000185873,TMPRSS11B,U2OS,0.0,0.0,0.0
ENSG00000185875,THNSL1,U2OS,3.2,4.0,3.1
ENSG00000185880,TRIM69,U2OS,0.0,0.0,0.0
ENSG00000185888,PRSS38,U2OS,0.0,0.0,0.0
ENSG00000185920,PTCH1,U2OS,16.3,20.4,15.5
ENSG00000185947,ZNF267,U2OS,7.6,9.5,7.3
ENSG00000185973,TMLHE,U2OS,10.4,13.0,10.0
ENSG00000185974,GRK1,U2OS,0.0,0.0,0.0
ENSG00000185989,RASA3,U2OS,4.6,5.7,4.4
ENSG00000186009,ATP4B,U2OS,0.0,0.0,0.0
ENSG00000186026,ZNF284,U2OS,3.2,4.0,3.1
ENSG00000186038,HTR3E,U2OS,0.0,0.0,0.0
ENSG00000186090,HTR3D,U2OS,0.0,0.0,0.0
ENSG00000186094,AGBL4,U2OS,0.6,0.7,0.5
ENSG00000186111,PIP5K1C,U2OS,12.2,15.2,11.6
ENSG00000186115,CYP4F2,U2OS,0.1,0.2,0.1
ENSG00000186160,CYP4Z1,U2OS,0.0,0.0,0.0
ENSG00000186184,POLR1D,U2OS,83.8,104.4,80.7
ENSG00000186187,ZNRF1,U2OS,20.7,25.7,19.8
ENSG00000186204,CYP4F12,U2OS,0.0,0.0,0.0
ENSG00000186283,TOR3A,U2OS,26.0,32.4,24.9
ENSG00000186298,PPP1CC,U2OS,150.5,187.4,144.8
ENSG00000186318,BACE1,U2OS,5.1,6.4,4.9
ENSG00000186334,SLC36A3,U2OS,0.0,0.0,0.0
ENSG00000186335,SLC36A2,U2OS,0.0,0.0,0.0
ENSG00000186376,ZNF75D,U2OS,1.0,1.3,1.0
ENSG00000186377,CYP4X1,U2OS,0.1,0.1,0.1
ENSG00000186416,NKRF,U2OS,7.5,9.4,7.3
ENSG00000186432,KPNA4,U2OS,28.2,35.1,27.2
ENSG00000186448,ZNF197,U2OS,3.5,4.3,3.3
ENSG00000186452,TMPRSS12,U2OS,0.0,0.0,0.0
ENSG00000186471,AKAP14,U2OS,0.0,0.0,0.0
ENSG00000186474,KLK12,U2OS,0.0,0.0,0.0
ENSG00000186487,MYT1L,U2OS,0.2,0.2,0.2
ENSG00000186496,ZNF396,U2OS,0.8,1.0,0.8
ENSG00000186510,CLCNKA,U2OS,0.2,0.2,0.1
ENSG00000186526,CYP4F8,U2OS,0.0,0.0,0.0
ENSG00000186529,CYP4F3,U2OS,0.1,0.1,0.1
ENSG00000186564,FOXD2,U2OS,1.3,1.6,1.3
ENSG00000186591,UBE2H,U2OS,22.7,28.3,21.8
ENSG00000186625,KATNA1,U2OS,23.8,29.6,22.7
ENSG00000186642,PDE2A,U2OS,8.8,11.0,8.4
ENSG00000186652,PRG2,U2OS,0.2,0.3,0.2
ENSG00000186660,ZFP91,U2OS,46.6,58.1,44.8
ENSG00000186684,CYP27C1,U2OS,2.0,2.6,2.0
ENSG00000186766,FOXI2,U2OS,0.0,0.1,0.0
ENSG00000186790,FOXE3,U2OS,0.0,0.0,0.0
ENSG00000186792,HYAL3,U2OS,4.3,5.3,4.1
ENSG00000186795,KCNK18,U2OS,0.0,0.0,0.0
ENSG00000186812,ZNF397,U2OS,10.3,12.9,9.8
ENSG00000186815,TPCN1,U2OS,7.2,9.0,6.9
ENSG00000186818,LILRB4,U2OS,0.0,0.0,0.0
ENSG00000186827,TNFRSF4,U2OS,0.0,0.0,0.0
ENSG00000186834,HEXIM1,U2OS,37.4,46.7,35.9
ENSG00000186854,TRABD2A,U2OS,0.6,0.8,0.6
ENSG00000186867,QRFPR,U2OS,4.1,5.2,4.0
ENSG00000186895,FGF3,U2OS,0.0,0.0,0.0
ENSG00000186918,ZNF395,U2OS,43.0,53.7,40.9
ENSG00000186951,PPARA,U2OS,9.7,12.2,9.3
ENSG00000187010,RHD,U2OS,0.4,0.5,0.3
ENSG00000187021,PNLIPRP1,U2OS,0.1,0.2,0.2
ENSG00000187024,PTRH1,U2OS,13.5,16.8,13.0
ENSG00000187045,TMPRSS6,U2OS,1.1,1.4,1.1
ENSG00000187048,CYP4A11,U2OS,0.0,0.0,0.0
ENSG00000187054,TMPRSS11A,U2OS,0.0,0.0,0.0
ENSG00000187079,TEAD1,U2OS,65.6,81.7,63.1
ENSG00000187091,PLCD1,U2OS,8.1,10.1,7.7
ENSG00000187097,ENTPD5,U2OS,13.1,16.3,12.5
ENSG00000187098,MITF,U2OS,9.6,11.9,9.2
ENSG00000187134,AKR1C1,U2OS,1.9,2.3,1.9
ENSG00000187140,FOXD3,U2OS,0.0,0.0,0.0
ENSG00000187147,RNF220,U2OS,10.7,13.3,10.3
ENSG00000187210,GCNT1,U2OS,6.7,8.3,6.3
ENSG00000187244,BCAM,U2OS,173.4,216.5,165.0
ENSG00000187266,EPOR,U2OS,2.4,3.0,2.3
ENSG00000187325,TAF9B,U2OS,37.0,46.1,35.5
ENSG00000187486,KCNJ11,U2OS,1.2,1.6,1.2
ENSG00000187513,GJA4,U2OS,0.3,0.4,0.3
ENSG00000187514,PTMA,U2OS,2393.8,2987.0,2300.5
ENSG00000187527,ATP13A5,U2OS,0.2,0.3,0.2
ENSG00000187531,SIRT7,U2OS,15.0,18.7,14.4
ENSG00000187546,AGMO,U2OS,0.2,0.3,0.2
ENSG00000187550,SBK2,U2OS,5.3,6.6,5.1
ENSG00000187554,TLR5,U2OS,0.0,0.0,0.0
ENSG00000187555,USP7,U2OS,43.9,54.6,42.1
ENSG00000187581,COX8C,U2OS,0.0,0.0,0.0
ENSG00000187626,ZKSCAN4,U2OS,1.8,2.3,1.7
ENSG00000187688,TRPV2,U2OS,0.3,0.3,0.2
ENSG00000187730,GABRD,U2OS,0.5,0.6,0.4
ENSG00000187735,TCEA1,U2OS,90.9,113.3,87.2
ENSG00000187741,FANCA,U2OS,42.2,52.6,40.4
ENSG00000187742,SECISBP2,U2OS,24.7,30.9,23.7
ENSG00000187758,ADH1A,U2OS,0.0,0.0,0.0
ENSG00000187790,FANCM,U2OS,10.7,13.4,10.3
ENSG00000187815,ZFP69,U2OS,4.0,5.0,3.8
ENSG00000187821,HELT,U2OS,0.0,0.0,0.0
ENSG00000187838,PLSCR3,U2OS,17.3,21.6,16.5
ENSG00000187840,EIF4EBP1,U2OS,155.5,193.6,149.8
ENSG00000187848,P2RX2,U2OS,0.1,0.2,0.1
ENSG00000187908,DMBT1,U2OS,0.5,0.6,0.5
ENSG00000187950,OVCH1,U2OS,0.0,0.0,0.0
ENSG00000188015,S100A3,U2OS,6.0,7.5,5.8
ENSG00000188037,CLCN1,U2OS,0.0,0.0,0.0
ENSG00000188089,PLA2G4E,U2OS,0.0,0.0,0.0
ENSG00000188095,MESP2,U2OS,0.0,0.0,0.0
ENSG00000188130,MAPK12,U2OS,24.3,30.2,23.2
ENSG00000188162,OTOG,U2OS,0.0,0.0,0.0
ENSG00000188215,DCUN1D3,U2OS,5.1,6.3,4.8
ENSG00000188257,PLA2G2A,U2OS,0.0,0.0,0.0
ENSG00000188306,LRRIQ4,U2OS,0.0,0.0,0.0
ENSG00000188313,PLSCR1,U2OS,18.3,22.8,17.7
ENSG00000188322,SBK1,U2OS,6.5,8.2,6.2
ENSG00000188338,SLC38A3,U2OS,1.7,2.1,1.6
ENSG00000188342,GTF2F2,U2OS,25.1,31.2,24.4
ENSG00000188419,CHM,U2OS,9.5,11.9,9.2
ENSG00000188452,CERKL,U2OS,0.6,0.7,0.6
ENSG00000188488,SERPINA5,U2OS,0.3,0.4,0.3
ENSG00000188501,LCTL,U2OS,21.2,26.5,20.2
ENSG00000188505,NCCRP1,U2OS,0.3,0.4,0.3
ENSG00000188566,NDOR1,U2OS,22.6,28.2,21.6
ENSG00000188611,ASAH2,U2OS,2.3,2.8,2.2
ENSG00000188620,HMX3,U2OS,0.7,0.9,0.7
ENSG00000188629,ZNF177,U2OS,1.3,1.6,1.2
ENSG00000188672,RHCE,U2OS,0.1,0.1,0.1
ENSG00000188687,SLC4A5,U2OS,2.7,3.4,2.6
ENSG00000188690,UROS,U2OS,20.5,25.6,19.7
ENSG00000188763,FZD9,U2OS,0.4,0.5,0.4
ENSG00000188784,PLA2G2E,U2OS,0.1,0.1,0.1
ENSG00000188786,MTF1,U2OS,5.6,7.1,5.4
ENSG00000188816,HMX2,U2OS,3.0,3.8,2.9
ENSG00000188822,CNR2,U2OS,0.0,0.1,0.0
ENSG00000188833,ENTPD8,U2OS,1.6,2.0,1.5
ENSG00000188886,ASTL,U2OS,0.1,0.1,0.0
ENSG00000188906,LRRK2,U2OS,0.4,0.5,0.4
ENSG00000188909,BSX,U2OS,0.0,0.0,0.0
ENSG00000188910,GJB3,U2OS,4.8,6.0,4.7
ENSG00000188917,TRMT2B,U2OS,8.8,10.9,8.4
ENSG00000188992,LIPI,U2OS,0.2,0.3,0.2
ENSG00000188994,ZNF292,U2OS,7.4,9.2,7.1
ENSG00000189007,ADAT2,U2OS,1.8,2.2,1.7
ENSG00000189037,DUSP21,U2OS,0.0,0.0,0.0
ENSG00000189043,NDUFA4,U2OS,109.3,136.3,104.8
ENSG00000189046,ALKBH2,U2OS,28.0,34.9,27.0
ENSG00000189050,RNFT1,U2OS,11.1,13.8,10.6
ENSG00000189051,RNF222,U2OS,0.1,0.1,0.1
ENSG00000189058,APOD,U2OS,1.2,1.5,1.1
ENSG00000189079,ARID2,U2OS,12.4,15.5,11.9
ENSG00000189099,PRSS48,U2OS,0.0,0.0,0.0
ENSG00000189108,IL1RAPL2,U2OS,0.0,0.0,0.0
ENSG00000189120,SP6,U2OS,2.4,3.0,2.3
ENSG00000189143,CLDN4,U2OS,19.4,24.3,18.5
ENSG00000189221,MAOA,U2OS,6.4,8.0,6.2
ENSG00000189253,TRIM64B,U2OS,0.0,0.0,0.0
ENSG00000189280,GJB5,U2OS,0.1,0.1,0.0
ENSG00000189283,FHIT,U2OS,0.4,0.5,0.4
ENSG00000189298,ZKSCAN3,U2OS,2.9,3.6,2.8
ENSG00000189299,FOXR2,U2OS,0.0,0.0,0.0
ENSG00000189369,GSPT2,U2OS,14.3,17.9,13.8
ENSG00000189409,MMP23B,U2OS,0.1,0.1,0.1
ENSG00000189430,NCR1,U2OS,0.0,0.0,0.0
ENSG00000189433,GJB4,U2OS,0.0,0.0,0.0
ENSG00000196083,IL1RAP,U2OS,9.1,11.3,8.7
ENSG00000196090,PTPRT,U2OS,0.0,0.0,0.0
ENSG00000196126,HLA-DRB1,U2OS,0.4,0.6,0.4
ENSG00000196131,VN1R2,U2OS,0.1,0.2,0.1
ENSG00000196151,WDSUB1,U2OS,6.0,7.5,5.8
ENSG00000196177,ACADSB,U2OS,4.5,5.7,4.3
ENSG00000196182,STK40,U2OS,22.5,27.9,21.5
ENSG00000196188,CTSE,U2OS,0.5,0.7,0.5
ENSG00000196218,RYR1,U2OS,11.7,14.6,11.1
ENSG00000196228,SULT1C3,U2OS,0.0,0.0,0.0
ENSG00000196233,LCOR,U2OS,11.9,14.8,11.4
ENSG00000196235,SUPT5H,U2OS,84.2,105.0,80.6
ENSG00000196262,PPIA,U2OS,3096.6,3852.0,2988.1
ENSG00000196277,GRM7,U2OS,0.0,0.1,0.0
ENSG00000196284,SUPT3H,U2OS,0.1,0.1,0.1
ENSG00000196296,ATP2A1,U2OS,12.7,15.9,12.2
ENSG00000196338,NLGN3,U2OS,1.4,1.8,1.3
ENSG00000196344,ADH7,U2OS,0.0,0.0,0.0
ENSG00000196365,LONP1,U2OS,35.4,44.1,34.1
ENSG00000196367,TRRAP,U2OS,38.4,48.0,36.7
ENSG00000196368,NUDT11,U2OS,19.2,23.8,18.5
ENSG00000196372,ASB13,U2OS,5.9,7.4,5.6
ENSG00000196378,ZNF34,U2OS,4.3,5.4,4.1
ENSG00000196387,ZNF140,U2OS,7.2,9.0,6.9
ENSG00000196411,EPHB4,U2OS,50.8,63.5,48.5
ENSG00000196415,PRTN3,U2OS,0.1,0.1,0.0
ENSG00000196418,ZNF124,U2OS,7.0,8.8,6.8
